,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2021-04-12,70.0,57.26,70.0,57.19,113049,734133728.0,61.94,176.89,36.58,56.52,SZ300969
1,2021-04-13,50.0,50.2,53.54,48.5,78212,395448784.0,8.8,-12.33,-7.06,39.11,SZ300969
2,2021-04-14,49.31,50.5,50.78,47.27,65427,318516464.0,6.99,0.6,0.3,32.71,SZ300969
3,2021-04-15,49.3,49.62,52.47,47.56,66869,335544912.0,9.72,-1.74,-0.88,33.43,SZ300969
4,2021-04-16,49.88,46.88,50.47,46.77,57746,277368848.0,7.46,-5.52,-2.74,28.87,SZ300969
5,2021-04-19,45.53,47.71,49.43,45.04,56476,265150912.0,9.36,1.77,0.83,28.24,SZ300969
6,2021-04-20,46.99,44.78,47.67,44.78,49471,227141092.0,6.06,-6.14,-2.93,24.74,SZ300969
7,2021-04-21,44.51,41.88,44.55,41.82,39171,167439329.0,6.1,-6.48,-2.9,19.59,SZ300969
8,2021-04-22,41.88,42.43,42.86,41.7,22794,96434484.0,2.77,1.31,0.55,11.4,SZ300969
9,2021-04-23,42.36,40.83,42.82,40.82,25011,104331955.0,4.71,-3.77,-1.6,12.51,SZ300969
10,2021-04-26,40.7,41.26,41.47,40.05,21260,86873538.0,3.48,1.05,0.43,10.63,SZ300969
11,2021-04-27,41.57,42.0,43.29,41.57,27254,115305104.0,4.17,1.79,0.74,13.63,SZ300969
12,2021-04-28,42.0,43.29,43.63,40.27,33187,140705823.0,8.0,3.07,1.29,16.59,SZ300969
13,2021-04-29,42.38,40.96,42.91,40.89,27440,114759804.0,4.67,-5.38,-2.33,13.72,SZ300969
14,2021-04-30,41.04,39.42,41.28,39.4,20401,81984571.0,4.59,-3.76,-1.54,10.2,SZ300969
15,2021-05-06,39.3,39.74,40.69,39.3,13599,54365490.0,3.53,0.81,0.32,6.8,SZ300969
16,2021-05-07,39.61,39.98,40.18,39.42,13315,53081490.0,1.91,0.6,0.24,6.66,SZ300969
17,2021-05-10,40.0,40.75,41.15,39.62,18111,73686144.0,3.83,1.93,0.77,9.06,SZ300969
18,2021-05-11,40.35,41.03,41.12,39.82,16766,68288346.0,3.19,0.69,0.28,8.38,SZ300969
19,2021-05-12,40.6,42.79,43.5,40.5,35957,153124286.0,7.31,4.29,1.76,17.98,SZ300969
20,2021-05-13,42.06,40.6,42.28,40.6,26199,108578980.0,3.93,-5.12,-2.19,13.1,SZ300969
21,2021-05-14,40.51,40.5,40.98,40.01,14313,58132175.0,2.39,-0.25,-0.1,7.16,SZ300969
22,2021-05-17,40.78,40.0,40.79,39.86,14475,58027719.0,2.3,-1.23,-0.5,7.24,SZ300969
23,2021-05-18,40.0,40.24,40.32,39.85,9737,39049753.0,1.18,0.6,0.24,4.87,SZ300969
24,2021-05-19,40.0,40.79,40.92,39.91,15187,61550281.0,2.51,1.37,0.55,7.59,SZ300969
25,2021-05-20,40.7,39.85,40.84,39.81,14289,57381219.0,2.53,-2.3,-0.94,7.14,SZ300969
26,2021-05-21,39.9,40.15,40.78,39.9,12024,48457383.0,2.21,0.75,0.3,6.01,SZ300969
27,2021-05-24,40.01,41.38,41.48,39.99,21838,89587080.0,3.71,3.06,1.23,10.92,SZ300969
28,2021-05-25,41.36,41.39,41.88,40.6,19271,79399216.0,3.09,0.02,0.01,9.64,SZ300969
29,2021-05-26,41.28,41.66,41.9,41.04,17411,72252151.0,2.08,0.65,0.27,8.71,SZ300969
30,2021-05-27,41.78,41.11,42.3,41.0,19800,82164711.0,3.12,-1.32,-0.55,9.9,SZ300969
31,2021-05-28,40.96,40.24,41.1,40.22,14119,57329956.0,2.14,-2.12,-0.87,7.06,SZ300969
32,2021-05-31,40.4,40.61,40.63,40.04,10570,42692142.0,1.47,0.92,0.37,5.28,SZ300969
33,2021-06-01,40.6,41.08,41.4,40.5,11910,48763611.0,2.22,1.16,0.47,5.96,SZ300969
34,2021-06-02,41.08,41.75,42.55,41.08,27961,117093551.0,3.58,1.63,0.67,13.98,SZ300969
35,2021-06-03,41.63,42.14,42.24,41.25,23707,98340900.0,2.37,0.93,0.39,11.85,SZ300969
36,2021-06-04,42.4,41.79,42.65,41.49,17685,73854484.0,2.75,-0.83,-0.35,8.84,SZ300969
37,2021-06-07,41.29,40.95,41.56,40.76,12963,52759828.0,1.91,-2.01,-0.84,6.48,SZ300969
38,2021-06-08,41.18,40.6,41.34,40.46,11285,45725744.0,2.15,-0.85,-0.35,5.64,SZ300969
39,2021-06-09,40.75,40.45,40.85,40.32,8772,35289403.0,1.31,-0.37,-0.15,4.39,SZ300969
40,2021-06-10,40.35,40.4,40.64,40.28,8095,32523721.0,0.89,-0.12,-0.05,4.05,SZ300969
41,2021-06-11,40.46,41.24,41.42,40.34,16358,66539629.0,2.67,2.08,0.84,8.18,SZ300969
42,2021-06-15,41.25,40.23,41.73,40.13,14961,60453630.0,3.88,-2.45,-1.01,7.48,SZ300969
43,2021-06-16,39.75,38.06,40.55,38.03,17285,66778164.0,6.26,-5.39,-2.17,8.64,SZ300969
44,2021-06-17,38.05,37.35,38.45,37.25,13957,52280001.0,3.15,-1.87,-0.71,6.98,SZ300969
45,2021-06-18,37.51,37.9,38.07,37.06,10535,39294788.0,2.7,1.47,0.55,5.27,SZ300969
46,2021-06-21,38.32,38.58,39.24,38.32,12058,46446874.0,2.43,1.79,0.68,6.03,SZ300969
47,2021-06-22,38.96,38.67,39.03,38.35,9143,35100336.0,1.76,0.23,0.09,4.57,SZ300969
48,2021-06-23,38.81,38.63,38.86,38.36,7132,27333570.0,1.29,-0.1,-0.04,3.57,SZ300969
49,2021-06-24,38.65,38.06,38.92,37.94,9727,36970158.0,2.54,-1.48,-0.57,4.86,SZ300969
50,2021-06-25,37.64,38.36,38.53,37.64,7112,27071081.0,2.34,0.79,0.3,3.56,SZ300969
51,2021-06-28,38.35,38.22,38.6,38.05,6663,25330028.0,1.43,-0.36,-0.14,3.33,SZ300969
52,2021-06-29,38.06,37.93,38.45,37.77,6871,25984848.0,1.78,-0.76,-0.29,3.44,SZ300969
53,2021-06-30,38.1,37.81,38.1,37.57,6026,22613649.0,1.4,-0.32,-0.12,3.01,SZ300969
54,2021-07-01,37.83,36.99,37.91,36.76,8035,29877738.0,3.04,-2.17,-0.82,4.02,SZ300969
55,2021-07-02,36.85,36.37,37.25,36.26,7609,27706408.0,2.68,-1.68,-0.62,3.8,SZ300969
56,2021-07-05,36.34,36.5,36.55,36.16,6465,23352779.0,1.07,0.36,0.13,3.23,SZ300969
57,2021-07-06,36.69,37.29,37.39,36.29,7981,29046861.0,3.01,2.16,0.79,3.99,SZ300969
58,2021-07-07,37.19,37.87,38.1,36.87,10548,39377816.0,3.3,1.56,0.58,5.27,SZ300969
59,2021-07-08,38.3,37.69,38.64,37.64,10958,41394062.0,2.64,-0.48,-0.18,5.48,SZ300969
60,2021-07-09,37.06,37.45,37.45,36.8,6856,25280656.0,1.72,-0.64,-0.24,3.43,SZ300969
61,2021-07-12,37.65,37.42,37.67,37.28,6020,22395227.0,1.04,-0.08,-0.03,3.01,SZ300969
62,2021-07-13,37.38,37.31,37.42,36.83,6209,22900859.0,1.58,-0.29,-0.11,3.1,SZ300969
63,2021-07-14,37.31,36.68,37.39,36.65,6518,23881698.0,1.98,-1.69,-0.63,3.26,SZ300969
64,2021-07-15,36.85,35.83,36.85,35.65,7998,28615487.0,3.27,-2.32,-0.85,4.0,SZ300969
65,2021-07-16,35.95,35.7,35.95,35.65,5882,20870177.0,0.84,-0.36,-0.13,2.94,SZ300969
66,2021-07-19,35.81,36.13,36.41,35.73,5486,19646791.0,1.9,1.2,0.43,2.74,SZ300969
67,2021-07-20,35.84,36.23,36.39,35.8,3856,13797712.0,1.63,0.28,0.1,1.93,SZ300969
68,2021-07-21,35.95,36.27,36.44,35.95,4088,14745501.0,1.35,0.11,0.04,2.04,SZ300969
69,2021-07-22,36.43,35.77,36.48,35.73,6423,22891671.0,2.07,-1.38,-0.5,3.21,SZ300969
70,2021-07-23,35.74,34.63,35.74,34.46,10549,36587312.0,3.58,-3.19,-1.14,5.27,SZ300969
71,2021-07-26,34.63,34.83,34.97,34.46,6467,22286984.0,1.47,0.58,0.2,3.23,SZ300969
72,2021-07-27,34.83,34.54,35.47,34.48,5772,20063995.0,2.84,-0.83,-0.29,2.89,SZ300969
73,2021-07-28,34.51,33.13,34.51,32.84,6306,20884984.0,4.83,-4.08,-1.41,3.15,SZ300969
74,2021-07-29,33.25,33.92,34.0,33.25,4639,15517107.0,2.26,2.38,0.79,2.32,SZ300969
75,2021-07-30,33.56,33.94,34.1,33.56,4207,14127994.0,1.59,0.06,0.02,2.1,SZ300969
76,2021-08-02,33.75,34.59,34.74,33.75,5844,19986543.0,2.92,1.92,0.65,2.92,SZ300969
77,2021-08-03,34.66,34.9,35.61,34.3,9511,33039377.0,3.79,0.9,0.31,4.76,SZ300969
78,2021-08-04,34.57,35.81,36.24,34.45,12601,44485197.0,5.13,2.61,0.91,6.3,SZ300969
79,2021-08-05,35.45,35.31,35.75,34.93,8431,29490137.0,2.29,-1.4,-0.5,4.22,SZ300969
80,2021-08-06,35.44,35.15,35.58,34.98,5039,17615419.0,1.7,-0.45,-0.16,2.52,SZ300969
81,2021-08-09,35.02,35.72,35.95,35.02,6533,23091827.0,2.65,1.62,0.57,3.27,SZ300969
82,2021-08-10,35.46,36.21,36.25,35.46,7979,28526895.0,2.21,1.37,0.49,3.99,SZ300969
83,2021-08-11,36.15,35.97,36.26,35.74,6379,22763381.0,1.44,-0.66,-0.24,3.19,SZ300969
84,2021-08-12,35.97,36.53,36.72,35.75,9018,32567766.0,2.7,1.56,0.56,4.51,SZ300969
85,2021-08-13,36.45,36.16,36.94,35.73,9544,34389665.0,3.31,-1.01,-0.37,4.77,SZ300969
86,2021-08-16,35.85,37.05,37.19,35.85,10975,40026975.0,3.71,2.46,0.89,5.49,SZ300969
87,2021-08-17,36.84,36.41,37.45,36.25,13638,50003949.0,3.24,-1.73,-0.64,6.82,SZ300969
88,2021-08-18,36.28,36.1,36.57,35.79,7959,28508589.0,2.14,-0.85,-0.31,3.98,SZ300969
