,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2023-12-27,36.0,30.08,39.68,30.0,416051,1435732061.0,57.62,79.05,13.28,72.11,SH603004
1,2023-12-28,29.0,30.9,32.18,27.55,345717,1015781814.0,15.39,2.73,0.82,59.92,SH603004
2,2023-12-29,30.37,36.0,42.9,30.3,380191,1295938390.0,40.78,16.5,5.1,65.89,SH603004
3,2024-01-02,36.67,37.07,38.78,35.8,279631,1042408269.0,8.28,2.97,1.07,48.46,SH603004
4,2024-01-03,36.28,38.29,38.85,35.01,227999,851679441.0,10.36,3.29,1.22,39.51,SH603004
5,2024-01-04,38.7,42.12,42.12,38.7,132392,550958509.0,8.93,10.0,3.83,22.94,SH603004
6,2024-01-05,44.72,37.91,45.6,37.91,338138,1352484482.0,18.26,-10.0,-4.21,58.6,SH603004
7,2024-01-08,36.6,34.12,36.62,34.12,162722,561980168.0,6.59,-10.0,-3.79,28.2,SH603004
8,2024-01-09,31.77,30.91,32.87,30.71,285335,891993387.0,6.33,-9.41,-3.21,49.45,SH603004
9,2024-01-10,30.21,31.0,32.5,29.18,249491,773771450.0,10.74,0.29,0.09,43.24,SH603004
10,2024-01-11,30.14,31.05,31.75,30.11,198501,615008331.0,5.29,0.16,0.05,34.4,SH603004
11,2024-01-12,30.45,30.35,32.23,30.15,216650,671577197.0,6.7,-2.25,-0.7,37.55,SH603004
12,2024-01-15,30.01,28.29,30.07,28.27,185029,535253545.0,5.93,-6.79,-2.06,32.07,SH603004
13,2024-01-16,28.55,28.59,29.25,28.27,141303,406103476.0,3.46,1.06,0.3,24.49,SH603004
14,2024-01-17,28.04,27.38,28.9,27.17,154954,431706571.0,6.05,-4.23,-1.21,26.86,SH603004
15,2024-01-18,26.9,27.09,27.6,26.21,142124,382558541.0,5.08,-1.06,-0.29,24.63,SH603004
16,2024-01-19,27.12,25.66,27.13,25.52,142962,374951433.0,5.94,-5.28,-1.43,24.78,SH603004
17,2024-01-22,25.4,24.63,26.64,24.5,126446,325928910.0,8.34,-4.01,-1.03,21.91,SH603004
18,2024-01-23,24.59,24.82,25.25,24.15,85318,211870802.0,4.47,0.77,0.19,14.79,SH603004
19,2024-01-24,24.66,25.0,25.51,24.04,104632,259042369.0,5.92,0.73,0.18,18.13,SH603004
20,2024-01-25,24.79,25.45,25.63,24.6,109412,275774917.0,4.12,1.8,0.45,18.96,SH603004
21,2024-01-26,25.55,24.68,25.89,24.67,100420,253197848.0,4.79,-3.03,-0.77,17.4,SH603004
22,2024-01-29,25.84,25.25,27.07,25.11,138368,358045310.0,7.94,2.31,0.57,23.98,SH603004
23,2024-01-30,24.18,22.73,24.3,22.73,111916,259678853.0,6.22,-9.98,-2.52,19.4,SH603004
24,2024-01-31,22.01,20.86,22.48,20.86,99410,214945172.0,7.13,-8.23,-1.87,17.23,SH603004
25,2024-02-01,21.0,20.96,21.37,20.76,45032,94818515.0,2.92,0.48,0.1,7.8,SH603004
