,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2022-12-15,35.0,41.14,41.87,35.0,115536,443031497.0,19.97,19.59,6.74,63.38,SZ301398
1,2022-12-16,37.5,36.17,38.6,36.15,80044,297027270.0,5.96,-12.08,-4.97,43.91,SZ301398
2,2022-12-19,35.08,37.89,39.5,34.35,81711,308019508.0,14.24,4.76,1.72,44.82,SZ301398
3,2022-12-20,36.7,35.83,37.47,35.0,59919,216231495.0,6.52,-5.44,-2.06,32.87,SZ301398
4,2022-12-21,35.08,33.26,36.85,32.88,65491,225496101.0,11.08,-7.17,-2.57,35.92,SZ301398
5,2022-12-22,32.65,31.88,33.36,31.7,47062,152554951.0,4.99,-4.15,-1.38,25.82,SZ301398
6,2022-12-23,31.25,31.12,31.78,30.61,35006,108876738.0,3.67,-2.38,-0.76,19.2,SZ301398
7,2022-12-26,31.14,31.56,31.88,30.81,28269,88855105.0,3.44,1.41,0.44,15.51,SZ301398
8,2022-12-27,31.53,30.88,31.88,30.18,33230,102742196.0,5.39,-2.15,-0.68,18.23,SZ301398
9,2022-12-28,30.34,29.58,30.75,29.35,26730,79871592.0,4.53,-4.21,-1.3,14.66,SZ301398
10,2022-12-29,29.3,29.61,30.29,29.01,18212,54434522.0,4.33,0.1,0.03,9.99,SZ301398
11,2022-12-30,30.6,31.15,32.6,30.32,51859,163013042.0,7.7,5.2,1.54,28.45,SZ301398
12,2023-01-03,30.3,31.58,31.75,30.01,39005,120551177.0,5.59,1.38,0.43,21.4,SZ301398
13,2023-01-04,30.58,30.65,31.27,30.53,22989,70917751.0,2.34,-2.94,-0.93,12.61,SZ301398
14,2023-01-05,31.17,31.73,33.2,31.0,53368,170500251.0,7.18,3.52,1.08,29.27,SZ301398
15,2023-01-06,31.41,31.88,32.88,31.39,45372,144986496.0,4.7,0.47,0.15,24.89,SZ301398
16,2023-01-09,31.52,33.5,33.97,31.52,52436,172997487.0,7.69,5.08,1.62,28.76,SZ301398
17,2023-01-10,33.13,33.18,33.82,32.5,36138,119614144.0,3.94,-0.96,-0.32,19.82,SZ301398
18,2023-01-11,33.2,32.07,33.63,31.85,31625,102923937.0,5.36,-3.35,-1.11,17.35,SZ301398
19,2023-01-12,32.39,32.25,32.99,32.01,22584,73245193.0,3.06,0.56,0.18,12.39,SZ301398
20,2023-01-13,31.85,31.21,32.08,30.9,23664,74247605.0,3.66,-3.22,-1.04,12.98,SZ301398
21,2023-01-16,31.1,31.8,31.88,31.1,15793,49901229.0,2.5,1.89,0.59,8.66,SZ301398
22,2023-01-17,32.36,32.26,32.69,31.81,22822,73705018.0,2.77,1.45,0.46,12.52,SZ301398
23,2023-01-18,32.45,33.62,34.15,32.3,37818,125448609.0,5.73,4.22,1.36,20.74,SZ301398
24,2023-01-19,33.58,33.81,35.58,33.44,39923,137493093.0,6.37,0.57,0.19,21.9,SZ301398
25,2023-01-20,33.83,33.86,34.85,33.2,29522,99926616.0,4.88,0.15,0.05,16.19,SZ301398
26,2023-01-30,35.0,35.3,36.32,34.51,39781,140988816.0,5.35,4.25,1.44,21.82,SZ301398
27,2023-01-31,34.98,35.07,35.87,34.62,24076,84640677.0,3.54,-0.65,-0.23,13.21,SZ301398
