,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2022-09-09,169.0,160.4,180.0,160.01,110797,1854184963.0,14.39,15.5,21.52,68.73,SZ301349
1,2022-09-13,158.8,155.23,164.1,147.23,55548,863276158.0,10.52,-3.22,-5.17,34.46,SZ301349
2,2022-09-14,151.5,156.6,161.0,150.0,32072,497774464.0,7.09,0.88,1.37,19.89,SZ301349
3,2022-09-15,156.54,139.02,157.78,137.8,38733,563417693.0,12.76,-11.23,-17.58,24.03,SZ301349
4,2022-09-16,138.1,141.89,146.66,138.02,25068,359537771.0,6.21,2.06,2.87,15.55,SZ301349
5,2022-09-19,138.0,137.01,144.5,134.0,21406,297347501.0,7.4,-3.44,-4.88,13.28,SZ301349
6,2022-09-20,140.0,142.5,149.44,140.0,23305,337699405.0,6.89,4.01,5.49,14.46,SZ301349
7,2022-09-21,140.97,142.68,144.88,137.08,15953,226193292.0,5.47,0.13,0.18,9.9,SZ301349
8,2022-09-22,141.2,147.66,149.79,140.08,14064,205854335.0,6.81,3.49,4.98,8.72,SZ301349
9,2022-09-23,146.57,143.7,152.28,143.7,13782,203876635.0,5.81,-2.68,-3.96,8.55,SZ301349
10,2022-09-26,140.95,148.07,148.11,140.95,11469,166896925.0,4.98,3.04,4.37,7.11,SZ301349
11,2022-09-27,148.07,145.9,150.8,142.1,9608,139942746.0,5.88,-1.47,-2.17,5.96,SZ301349
12,2022-09-28,144.46,131.47,144.8,129.88,16436,222613877.0,10.23,-9.89,-14.43,10.2,SZ301349
13,2022-09-29,132.1,128.03,134.11,128.03,9026,117815571.0,4.62,-2.62,-3.44,5.6,SZ301349
14,2022-09-30,127.1,118.11,130.58,117.2,13508,165083585.0,10.45,-7.75,-9.92,8.38,SZ301349
15,2022-10-10,118.22,122.0,125.5,116.06,12142,147171880.0,7.99,3.29,3.89,7.53,SZ301349
16,2022-10-11,121.79,127.26,130.3,121.42,7583,96464138.0,7.28,4.31,5.26,4.7,SZ301349
17,2022-10-12,125.97,132.2,134.27,125.28,8029,103977915.0,7.06,3.88,4.94,4.98,SZ301349
18,2022-10-13,131.0,136.0,138.28,131.0,9873,133832398.0,5.51,2.87,3.8,6.12,SZ301349
19,2022-10-14,136.0,130.5,138.5,126.88,11566,150777637.0,8.54,-4.04,-5.5,7.17,SZ301349
20,2022-10-17,129.63,123.0,129.63,117.21,17518,214106454.0,9.52,-5.75,-7.5,10.87,SZ301349
21,2022-10-18,121.0,123.97,125.15,120.51,13287,162633251.0,3.77,0.79,0.97,8.24,SZ301349
22,2022-10-19,122.01,129.06,132.5,121.58,13124,168193024.0,8.81,4.11,5.09,8.14,SZ301349
23,2022-10-20,127.77,121.12,127.77,119.06,11771,144070365.0,6.75,-6.15,-7.94,7.3,SZ301349
24,2022-10-21,121.91,122.85,124.74,119.03,7214,88145666.0,4.71,1.43,1.73,4.47,SZ301349
25,2022-10-24,122.85,123.18,127.35,120.0,5848,72526644.0,5.98,0.27,0.33,3.63,SZ301349
26,2022-10-25,123.67,124.2,126.83,118.0,7120,87290513.0,7.17,0.83,1.02,4.42,SZ301349
27,2022-10-26,127.5,121.8,128.78,119.58,13233,163487106.0,7.41,-1.93,-2.4,8.21,SZ301349
28,2022-10-27,121.8,112.7,121.96,111.3,16679,194438625.0,8.75,-7.47,-9.1,10.35,SZ301349
29,2022-10-28,112.96,105.6,112.96,104.6,12089,130142348.0,7.42,-6.3,-7.1,7.5,SZ301349
30,2022-10-31,105.0,109.78,110.52,104.8,11071,119324560.0,5.42,3.96,4.18,6.87,SZ301349
31,2022-11-01,107.18,110.2,112.5,107.18,10000,109419336.0,4.85,0.38,0.42,6.2,SZ301349
32,2022-11-02,109.0,115.47,116.66,108.21,12730,145293080.0,7.67,4.78,5.27,7.9,SZ301349
33,2022-11-03,114.0,124.6,126.28,113.5,12908,157197724.0,11.07,7.91,9.13,8.01,SZ301349
34,2022-11-04,125.99,128.77,129.38,123.42,13452,170957083.0,4.78,3.35,4.17,8.34,SZ301349
35,2022-11-07,130.0,132.09,138.0,130.0,9043,120839829.0,6.21,2.58,3.32,5.61,SZ301349
36,2022-11-08,134.0,133.63,139.18,131.5,13938,188196962.0,5.81,1.17,1.54,8.65,SZ301349
37,2022-11-09,133.71,130.32,134.87,129.66,5631,74107823.0,3.9,-2.48,-3.31,3.49,SZ301349
38,2022-11-10,129.0,123.59,133.1,123.0,8236,104002221.0,7.75,-5.16,-6.73,5.11,SZ301349
39,2022-11-11,125.5,121.3,129.1,119.12,13518,165832869.0,8.08,-1.85,-2.29,8.38,SZ301349
40,2022-11-14,121.0,117.14,121.46,116.18,7764,91579948.0,4.35,-3.43,-4.16,4.82,SZ301349
41,2022-11-15,118.5,121.78,123.99,115.61,13099,156611961.0,7.15,3.96,4.64,8.12,SZ301349
42,2022-11-16,121.49,117.36,121.5,116.35,7522,89439840.0,4.23,-3.63,-4.42,4.67,SZ301349
43,2022-11-17,116.6,114.34,116.91,113.01,7454,85065956.0,3.32,-2.57,-3.02,4.62,SZ301349
44,2022-11-18,115.0,110.95,115.0,110.66,10902,122447514.0,3.8,-2.96,-3.39,6.76,SZ301349
45,2022-11-21,112.17,124.28,124.49,112.17,19969,238279183.0,11.1,12.01,13.33,12.39,SZ301349
46,2022-11-22,122.2,120.67,124.25,119.51,12574,153057590.0,3.81,-2.9,-3.61,7.8,SZ301349
47,2022-11-23,120.78,117.78,122.2,116.19,9646,114300126.0,4.98,-2.39,-2.89,5.98,SZ301349
48,2022-11-24,116.99,127.0,131.5,116.99,18965,239829086.0,12.32,7.83,9.22,11.76,SZ301349
49,2022-11-25,125.01,127.6,130.0,125.01,11649,148589829.0,3.93,0.47,0.6,7.23,SZ301349
50,2022-11-28,125.0,125.47,131.89,124.59,12535,160352791.0,5.72,-1.67,-2.13,7.78,SZ301349
51,2022-11-29,124.5,124.0,126.5,122.35,8262,102713075.0,3.31,-1.17,-1.47,5.12,SZ301349
52,2022-11-30,125.68,118.89,125.97,116.07,13280,158661449.0,7.98,-4.12,-5.11,8.24,SZ301349
53,2022-12-01,121.0,126.01,127.82,120.89,13608,169972650.0,5.83,5.99,7.12,8.44,SZ301349
54,2022-12-02,126.6,125.98,127.59,123.26,7883,98888380.0,3.44,-0.02,-0.03,4.89,SZ301349
55,2022-12-05,125.75,121.44,126.9,119.23,8520,103467370.0,6.09,-3.6,-4.54,5.29,SZ301349
56,2022-12-06,120.4,121.55,123.89,118.11,9574,116069154.0,4.76,0.09,0.11,5.94,SZ301349
57,2022-12-07,120.1,132.49,137.0,119.17,21650,282788337.0,14.67,9.0,10.94,13.43,SZ301349
58,2022-12-08,130.59,128.58,134.85,128.38,10548,138119808.0,4.88,-2.95,-3.91,6.54,SZ301349
59,2022-12-09,128.68,128.8,130.34,126.28,8882,113560527.0,3.16,0.17,0.22,5.51,SZ301349
60,2022-12-12,128.64,128.3,130.49,125.03,9435,120758820.0,4.24,-0.39,-0.5,5.85,SZ301349
61,2022-12-13,129.0,123.87,129.0,123.3,7126,89057974.0,4.44,-3.45,-4.43,4.42,SZ301349
62,2022-12-14,124.31,122.06,124.95,121.28,5648,69450528.0,2.96,-1.46,-1.81,3.5,SZ301349
63,2022-12-15,121.05,126.13,128.0,120.61,9824,121986481.0,6.05,3.33,4.07,6.09,SZ301349
64,2022-12-16,124.1,118.0,125.59,118.0,8848,106585679.0,6.02,-6.45,-8.13,5.49,SZ301349
65,2022-12-19,119.73,120.34,121.49,117.46,7738,92742468.0,3.42,1.98,2.34,4.8,SZ301349
66,2022-12-20,119.9,117.45,119.9,116.01,5203,61104851.0,3.23,-2.4,-2.89,3.23,SZ301349
67,2022-12-21,117.4,112.86,117.4,112.51,6910,78676558.0,4.16,-3.91,-4.59,4.29,SZ301349
68,2022-12-22,113.0,112.13,113.8,110.12,4059,45375996.0,3.26,-0.65,-0.73,2.52,SZ301349
69,2022-12-23,111.11,109.2,112.39,109.0,4724,51782402.0,3.02,-2.61,-2.93,2.93,SZ301349
70,2022-12-26,108.91,115.15,115.77,108.3,7217,81995446.0,6.84,5.45,5.95,4.48,SZ301349
71,2022-12-27,114.51,113.3,115.74,111.08,6853,77255475.0,4.05,-1.61,-1.85,4.25,SZ301349
72,2022-12-28,112.49,109.05,113.5,105.7,11069,120292121.0,6.88,-3.75,-4.25,6.87,SZ301349
73,2022-12-29,108.6,109.65,113.15,107.67,5021,55695533.0,5.03,0.55,0.6,3.11,SZ301349
74,2022-12-30,111.02,110.46,112.3,107.11,4711,51555530.0,4.73,0.74,0.81,2.92,SZ301349
75,2023-01-03,110.46,113.37,113.7,109.11,6899,76630940.0,4.16,2.63,2.91,4.28,SZ301349
76,2023-01-04,112.78,111.06,112.78,110.5,4665,51908845.0,2.01,-2.04,-2.31,2.89,SZ301349
77,2023-01-05,111.06,116.9,117.85,110.82,11678,135107023.0,6.33,5.26,5.84,7.24,SZ301349
78,2023-01-06,116.83,116.98,120.5,115.92,8372,98545334.0,3.92,0.07,0.08,5.19,SZ301349
79,2023-01-09,117.0,117.15,121.38,115.69,6499,76917562.0,4.86,0.15,0.17,4.03,SZ301349
80,2023-01-10,117.14,113.96,117.99,112.21,16689,191319584.0,4.93,-2.72,-3.19,10.35,SZ301349
81,2023-01-11,114.3,108.88,114.3,108.62,12958,143653088.0,4.98,-4.46,-5.08,8.04,SZ301349
82,2023-01-12,110.6,109.59,111.57,107.68,8629,94306901.0,3.57,0.65,0.71,5.35,SZ301349
83,2023-01-13,109.82,110.35,111.84,108.83,5551,61044386.0,2.75,0.69,0.76,3.44,SZ301349
84,2023-01-16,110.32,112.48,112.5,109.0,6494,72332966.0,3.17,1.93,2.13,4.03,SZ301349
85,2023-01-17,112.48,111.23,114.03,110.8,4137,46297629.0,2.87,-1.11,-1.25,2.57,SZ301349
86,2023-01-18,111.24,117.01,118.36,110.79,13452,155575973.0,6.81,5.2,5.78,8.34,SZ301349
87,2023-01-19,116.1,119.33,121.88,115.62,10261,122599541.0,5.35,1.98,2.32,6.36,SZ301349
88,2023-01-20,118.9,122.89,124.98,117.32,12653,153700452.0,6.42,2.98,3.56,7.85,SZ301349
89,2023-01-30,125.0,122.04,127.56,121.38,8780,109191947.0,5.03,-0.69,-0.85,5.45,SZ301349
90,2023-01-31,122.06,120.65,122.99,119.81,5280,63882164.0,2.61,-1.14,-1.39,3.27,SZ301349
91,2023-02-01,120.23,121.78,122.88,120.23,5094,62007101.0,2.2,0.94,1.13,3.16,SZ301349
92,2023-02-02,121.88,121.77,123.5,120.71,4789,58245375.0,2.29,-0.01,-0.01,2.97,SZ301349
93,2023-02-03,121.01,121.33,121.87,119.7,5019,60551618.0,1.78,-0.36,-0.44,3.11,SZ301349
94,2023-02-06,121.38,120.32,121.87,119.1,4085,49083327.0,2.28,-0.83,-1.01,2.53,SZ301349
95,2023-02-07,120.32,118.0,120.78,116.2,8213,96649121.0,3.81,-1.93,-2.32,5.09,SZ301349
96,2023-02-08,118.68,118.02,120.9,117.8,5558,66385532.0,2.63,0.02,0.02,3.45,SZ301349
97,2023-02-09,118.05,121.18,121.61,116.68,8549,102643846.0,4.18,2.68,3.16,5.3,SZ301349
98,2023-02-10,121.5,118.62,121.6,117.5,5923,70324931.0,3.38,-2.11,-2.56,3.67,SZ301349
99,2023-02-13,118.4,120.09,120.45,117.42,5567,66451145.0,2.55,1.24,1.47,3.45,SZ301349
100,2023-02-14,121.8,119.15,124.55,118.51,10099,122352193.0,5.03,-0.78,-0.94,6.26,SZ301349
101,2023-02-15,118.85,118.26,120.39,117.95,5612,66587686.0,2.05,-0.75,-0.89,3.48,SZ301349
102,2023-02-16,118.27,113.14,118.5,113.14,9599,110423325.0,4.53,-4.33,-5.12,5.95,SZ301349
103,2023-02-17,113.05,111.0,113.6,110.2,5388,60137760.0,3.01,-1.89,-2.14,3.34,SZ301349
104,2023-02-20,111.8,111.52,112.4,108.59,6523,72171892.0,3.43,0.47,0.52,4.05,SZ301349
105,2023-02-21,111.4,112.38,112.97,110.56,5017,56014382.0,2.16,0.77,0.86,3.11,SZ301349
106,2023-02-22,112.3,110.94,112.3,110.4,4501,49991526.0,1.69,-1.28,-1.44,2.79,SZ301349
107,2023-02-23,110.9,112.23,112.73,110.52,4782,53470123.0,1.99,1.16,1.29,2.97,SZ301349
108,2023-02-24,112.89,111.11,113.0,110.65,3912,43583042.0,2.09,-1.0,-1.12,2.43,SZ301349
109,2023-02-27,110.53,109.8,112.3,109.61,4251,46925712.0,2.42,-1.18,-1.31,2.64,SZ301349
110,2023-02-28,109.77,110.17,110.75,109.52,2450,26939849.0,1.12,0.34,0.37,1.52,SZ301349
111,2023-03-01,110.39,110.3,110.47,109.76,3113,34254802.0,0.64,0.12,0.13,1.93,SZ301349
112,2023-03-02,110.5,106.03,110.5,105.89,11214,120590294.0,4.18,-3.87,-4.27,6.96,SZ301349
113,2023-03-03,105.12,107.14,107.67,105.07,3256,34633347.0,2.45,1.05,1.11,2.02,SZ301349
114,2023-03-06,106.8,106.9,107.96,105.7,3579,38181183.0,2.11,-0.22,-0.24,2.22,SZ301349
115,2023-03-07,106.8,104.3,107.29,104.25,5645,59332305.0,2.84,-2.43,-2.6,3.5,SZ301349
116,2023-03-08,103.8,103.71,104.69,102.18,5135,53164838.0,2.41,-0.57,-0.59,3.19,SZ301349
117,2023-03-09,102.38,102.16,102.91,100.88,13034,132453544.0,1.96,-1.49,-1.55,7.67,SZ301349
118,2023-03-10,101.5,99.2,101.5,99.0,9917,98918546.0,2.45,-2.9,-2.96,5.83,SZ301349
119,2023-03-13,99.23,96.51,99.98,96.02,10639,103797232.0,3.99,-2.71,-2.69,6.26,SZ301349
120,2023-03-14,96.85,92.98,96.85,91.77,14400,134606706.0,5.26,-3.66,-3.53,8.47,SZ301349
121,2023-03-15,93.68,93.36,95.93,93.01,9422,88910332.0,3.14,0.41,0.38,5.54,SZ301349
122,2023-03-16,93.0,93.12,94.28,92.78,7349,68636873.0,1.61,-0.26,-0.24,4.32,SZ301349
123,2023-03-17,93.39,91.36,93.93,91.3,10091,92928533.0,2.82,-1.89,-1.76,5.94,SZ301349
124,2023-03-20,91.3,91.6,91.93,89.58,7540,68558988.0,2.57,0.26,0.24,4.44,SZ301349
125,2023-03-21,91.6,94.69,95.3,91.39,9948,92967557.0,4.27,3.37,3.09,5.85,SZ301349
126,2023-03-22,94.94,95.4,97.45,94.7,8823,84779449.0,2.9,0.75,0.71,5.19,SZ301349
127,2023-03-23,94.81,93.32,96.0,92.88,11395,107309934.0,3.27,-2.18,-2.08,6.7,SZ301349
128,2023-03-24,93.35,95.38,95.68,91.9,8710,81799172.0,4.05,2.21,2.06,5.12,SZ301349
129,2023-03-27,95.0,94.29,95.88,93.7,6735,63651766.0,2.29,-1.14,-1.09,3.96,SZ301349
130,2023-03-28,94.0,92.45,94.75,92.41,4870,45380419.0,2.48,-1.95,-1.84,2.86,SZ301349
131,2023-03-29,92.54,91.1,93.51,90.75,5893,54239554.0,2.99,-1.46,-1.35,3.47,SZ301349
132,2023-03-30,91.11,93.25,93.28,90.83,5792,53522869.0,2.69,2.36,2.15,3.41,SZ301349
133,2023-03-31,93.76,91.5,95.1,91.22,8649,80334769.0,4.16,-1.88,-1.75,5.09,SZ301349
134,2023-04-03,91.29,92.76,92.85,90.02,7270,66863272.0,3.09,1.38,1.26,4.28,SZ301349
135,2023-04-04,93.99,90.92,93.99,90.01,7017,64017579.0,4.29,-1.98,-1.84,4.13,SZ301349
136,2023-04-06,90.13,90.07,91.49,87.8,9243,82327816.0,4.06,-0.93,-0.85,5.44,SZ301349
137,2023-04-07,90.04,90.37,90.93,89.24,4181,37749497.0,1.88,0.33,0.3,2.46,SZ301349
138,2023-04-10,90.36,91.2,91.49,88.67,8982,80952120.0,3.12,0.92,0.83,5.28,SZ301349
139,2023-04-11,91.09,88.88,91.09,88.7,7842,69918446.0,2.62,-2.54,-2.32,4.61,SZ301349
140,2023-04-12,89.29,89.49,90.48,88.2,6663,59466617.0,2.57,0.69,0.61,3.92,SZ301349
141,2023-04-13,89.08,87.96,89.62,87.89,6218,55191281.0,1.93,-1.71,-1.53,3.66,SZ301349
142,2023-04-14,88.12,89.96,90.6,88.03,8602,77385739.0,2.92,2.27,2.0,5.06,SZ301349
143,2023-04-17,90.37,90.08,91.47,89.01,7294,65748389.0,2.73,0.13,0.12,4.29,SZ301349
144,2023-04-18,90.07,90.48,91.46,89.91,6371,57732846.0,1.72,0.44,0.4,3.75,SZ301349
145,2023-04-19,90.01,90.36,90.6,88.7,5041,45139173.0,2.1,-0.13,-0.12,2.97,SZ301349
146,2023-04-20,89.91,86.05,90.2,85.69,11066,96039353.0,4.99,-4.77,-4.31,6.51,SZ301349
147,2023-04-21,86.55,82.05,88.38,82.0,15251,129873290.0,7.41,-4.65,-4.0,8.97,SZ301349
148,2023-04-24,82.64,83.16,83.98,81.63,8506,70498763.0,2.86,1.35,1.11,5.0,SZ301349
149,2023-04-25,82.79,80.43,82.88,80.06,7808,63196600.0,3.39,-3.28,-2.73,4.59,SZ301349
150,2023-04-26,79.8,82.83,83.88,79.8,6298,51817610.0,5.07,2.98,2.4,3.7,SZ301349
151,2023-04-27,82.5,81.0,83.3,80.26,6615,53908398.0,3.67,-2.21,-1.83,3.89,SZ301349
152,2023-04-28,80.92,81.19,81.58,80.32,5192,41996802.0,1.56,0.23,0.19,3.05,SZ301349
153,2023-05-04,81.08,81.3,82.33,80.31,4991,40498098.0,2.49,0.14,0.11,2.94,SZ301349
154,2023-05-05,81.3,79.33,81.3,78.55,6179,49197124.0,3.38,-2.42,-1.97,3.63,SZ301349
155,2023-05-08,79.32,77.06,79.8,76.88,13838,107570159.0,3.68,-2.86,-2.27,8.14,SZ301349
156,2023-05-09,77.69,74.6,77.74,74.46,13377,101265631.0,4.26,-3.19,-2.46,7.87,SZ301349
157,2023-05-10,74.6,77.05,78.08,74.2,12632,96720960.0,5.2,3.28,2.45,7.43,SZ301349
158,2023-05-11,77.02,77.81,78.7,76.18,7605,59109395.0,3.27,0.99,0.76,4.47,SZ301349
159,2023-05-12,77.9,76.74,79.4,76.2,6490,50094273.0,4.11,-1.38,-1.07,3.82,SZ301349
160,2023-05-15,76.8,79.0,79.68,76.8,8497,66848618.0,3.75,2.95,2.26,5.0,SZ301349
161,2023-05-16,79.0,78.7,79.29,77.9,5799,45565076.0,1.76,-0.38,-0.3,3.41,SZ301349
162,2023-05-17,78.72,79.28,79.45,78.02,4338,34210601.0,1.82,0.74,0.58,2.55,SZ301349
163,2023-05-18,79.28,78.55,79.36,77.88,4620,36188708.0,1.87,-0.92,-0.73,2.72,SZ301349
164,2023-05-19,78.53,78.81,79.39,77.94,4047,31886871.0,1.85,0.33,0.26,2.38,SZ301349
165,2023-05-22,78.77,79.3,79.36,77.85,6004,47239559.0,1.92,0.62,0.49,3.53,SZ301349
166,2023-05-23,79.3,79.7,81.09,78.59,7247,58011147.0,3.15,0.5,0.4,4.26,SZ301349
167,2023-05-24,79.14,80.37,80.96,78.52,7175,57504784.0,3.06,0.84,0.67,4.22,SZ301349
168,2023-05-25,80.98,80.61,80.98,79.51,5886,47229986.0,1.83,0.3,0.24,3.46,SZ301349
169,2023-05-26,80.06,80.23,80.3,78.0,7715,61091900.0,2.85,-0.47,-0.38,4.54,SZ301349
170,2023-05-29,80.12,79.58,80.5,78.53,6372,50681049.0,2.46,-0.81,-0.65,3.75,SZ301349
171,2023-05-30,78.96,78.91,80.27,77.3,8288,64877170.0,3.73,-0.84,-0.67,4.88,SZ301349
172,2023-05-31,78.91,77.68,79.69,77.56,10179,52527111.0,2.7,-1.56,-1.23,3.99,SZ301349
173,2023-06-01,77.55,78.76,79.87,77.05,12148,63112945.0,3.63,1.39,1.08,4.76,SZ301349
174,2023-06-02,79.74,83.04,83.79,78.93,26898,145816103.0,6.17,5.43,4.28,10.55,SZ301349
175,2023-06-05,82.75,80.49,82.81,79.96,20069,106783694.0,3.43,-3.07,-2.55,7.87,SZ301349
176,2023-06-06,79.95,76.69,80.2,76.5,17106,87652442.0,4.6,-4.72,-3.8,6.71,SZ301349
