,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2021-06-08,335.0,313.43,349.95,309.01,109135,3579996672.0,62.99,382.27,248.44,71.59,SH688131
1,2021-06-09,304.87,346.01,358.0,301.88,60594,2005837072.0,17.91,10.39,32.58,39.75,SH688131
2,2021-06-10,342.59,340.0,349.8,322.36,36650,1225340000.0,7.93,-1.74,-6.01,24.04,SH688131
3,2021-06-11,338.0,325.0,347.88,325.0,27875,936026192.0,6.73,-4.41,-15.0,18.28,SH688131
4,2021-06-15,325.0,314.49,325.0,304.2,22852,716173136.0,6.4,-3.23,-10.51,14.99,SH688131
5,2021-06-16,314.48,325.71,331.98,311.15,19578,632956496.0,6.62,3.57,11.22,12.84,SH688131
6,2021-06-17,323.57,318.71,328.4,315.55,15161,487305632.0,3.95,-2.15,-7.0,9.94,SH688131
7,2021-06-18,315.0,357.8,358.98,309.77,27018,907052208.0,15.44,12.27,39.09,17.72,SH688131
8,2021-06-21,352.0,361.66,379.86,345.51,23906,864147616.0,9.6,1.08,3.86,15.68,SH688131
9,2021-06-22,361.68,381.0,390.0,355.5,20643,771304464.0,9.54,5.35,19.34,13.54,SH688131
10,2021-06-23,378.0,365.99,381.99,359.5,22246,817373040.0,5.9,-3.94,-15.01,14.59,SH688131
11,2021-06-24,365.98,353.0,378.3,346.1,14517,520330272.0,8.8,-3.55,-12.99,9.52,SH688131
12,2021-06-25,354.01,354.07,366.6,348.0,12521,448263920.0,5.27,0.3,1.07,8.21,SH688131
13,2021-06-28,351.33,370.0,373.88,351.11,13730,503729984.0,6.43,4.5,15.93,9.01,SH688131
14,2021-06-29,369.89,359.0,376.89,355.01,13341,485900976.0,5.91,-2.97,-11.0,8.75,SH688131
15,2021-06-30,357.01,346.19,358.99,343.33,13957,490136064.0,4.36,-3.57,-12.81,8.57,SH688131
16,2021-07-01,344.99,346.89,356.56,342.8,10571,370853872.0,3.97,0.2,0.7,6.49,SH688131
17,2021-07-02,345.0,322.12,349.49,320.21,15690,516936736.0,8.44,-7.14,-24.77,9.64,SH688131
18,2021-07-05,319.5,325.21,328.01,311.1,11657,373398688.0,5.25,0.96,3.09,7.16,SH688131
19,2021-07-06,326.98,303.0,326.98,280.95,22640,674342784.0,14.15,-6.83,-22.21,13.91,SH688131
20,2021-07-07,298.51,316.03,325.0,296.36,16070,502645648.0,9.45,4.3,13.03,9.87,SH688131
21,2021-07-08,315.19,307.41,321.51,302.0,8767,271916960.0,6.17,-2.73,-8.62,5.38,SH688131
22,2021-07-09,304.0,289.0,306.88,281.1,17306,500963712.0,8.39,-5.99,-18.41,10.63,SH688131
23,2021-07-12,288.93,310.3,313.5,285.0,12642,385224032.0,9.86,7.37,21.3,7.76,SH688131
24,2021-07-13,311.0,324.71,328.8,308.51,10686,342094816.0,6.54,4.64,14.41,6.56,SH688131
25,2021-07-14,321.0,320.0,330.8,318.0,7521,244471761.0,3.94,-1.45,-4.71,4.62,SH688131
26,2021-07-15,315.3,334.79,334.89,315.3,7220,236332563.0,6.12,4.62,14.79,4.43,SH688131
27,2021-07-16,335.0,328.0,338.8,321.12,6319,207425202.0,5.28,-2.03,-6.79,3.88,SH688131
28,2021-07-19,322.9,330.7,331.48,315.01,4628,150848700.0,5.02,0.82,2.7,2.84,SH688131
29,2021-07-20,320.0,318.06,331.0,308.31,6624,210441838.0,6.86,-3.82,-12.64,4.07,SH688131
30,2021-07-21,318.3,332.0,337.17,318.3,6302,208036500.0,5.93,4.38,13.94,3.87,SH688131
31,2021-07-22,335.0,332.01,339.88,325.0,5187,172605412.0,4.48,0.0,0.01,3.19,SH688131
32,2021-07-23,331.2,300.0,331.2,295.2,12774,389379008.0,10.84,-9.64,-32.01,7.85,SH688131
33,2021-07-26,297.95,298.0,303.49,273.0,9765,280110880.0,10.16,-0.67,-2.0,6.0,SH688131
34,2021-07-27,293.0,294.39,307.1,292.0,7034,210898046.0,5.07,-1.21,-3.61,4.32,SH688131
35,2021-07-28,294.5,305.74,312.49,291.96,6831,206966964.0,6.97,3.86,11.35,4.2,SH688131
36,2021-07-29,308.99,309.81,324.0,305.0,5373,168722847.0,6.21,1.33,4.07,3.3,SH688131
37,2021-07-30,306.0,315.79,319.95,296.28,4939,152697868.0,7.64,1.93,5.98,3.03,SH688131
38,2021-08-02,310.02,336.0,338.99,296.11,8499,269054208.0,13.58,6.4,20.21,5.22,SH688131
39,2021-08-03,328.81,336.05,347.88,326.01,6744,228368988.0,6.51,0.01,0.05,4.14,SH688131
40,2021-08-04,331.55,363.0,368.0,329.21,9677,342284656.0,11.54,8.02,26.95,5.94,SH688131
41,2021-08-05,356.9,371.0,378.68,352.62,10950,400814560.0,7.18,2.2,8.0,6.73,SH688131
42,2021-08-06,366.81,366.2,375.0,356.93,6081,222022579.0,4.87,-1.29,-4.8,3.74,SH688131
43,2021-08-09,361.0,351.0,366.0,344.55,6852,242036283.0,5.86,-4.15,-15.2,4.21,SH688131
44,2021-08-10,355.0,367.01,377.5,353.5,6743,245761520.0,6.84,4.56,16.01,4.14,SH688131
45,2021-08-11,361.33,364.27,377.0,357.0,4411,162231327.0,5.45,-0.75,-2.74,2.71,SH688131
46,2021-08-12,364.26,373.85,387.0,352.93,6853,256495933.0,9.35,2.63,9.58,4.21,SH688131
47,2021-08-13,370.0,411.0,425.0,370.0,11785,472133408.0,14.71,9.94,37.15,7.24,SH688131
48,2021-08-16,408.68,387.98,413.0,383.94,8463,334952736.0,7.07,-5.6,-23.02,5.2,SH688131
49,2021-08-17,386.81,357.7,397.98,349.0,9743,358984896.0,12.62,-7.8,-30.28,5.98,SH688131
50,2021-08-18,353.33,380.53,388.77,353.33,9147,344515568.0,9.91,6.38,22.83,5.62,SH688131
51,2021-08-19,374.0,413.0,417.0,367.2,9234,368964624.0,13.09,8.53,32.47,5.67,SH688131
52,2021-08-20,408.0,381.5,411.78,372.0,13120,506598512.0,9.63,-7.63,-31.5,8.06,SH688131
53,2021-08-23,386.13,386.0,393.18,362.0,9983,378457904.0,8.17,1.18,4.5,6.13,SH688131
54,2021-08-24,381.0,405.3,408.7,380.28,8175,323639504.0,7.36,5.0,19.3,5.02,SH688131
55,2021-08-25,405.0,412.21,416.0,395.03,6116,249463916.0,5.17,1.7,6.91,3.76,SH688131
56,2021-08-26,389.94,332.0,389.94,329.88,21856,758596608.0,14.57,-19.46,-80.21,13.42,SH688131
57,2021-08-27,320.0,330.0,344.99,315.2,9632,321045296.0,8.97,-0.6,-2.0,5.92,SH688131
58,2021-08-30,330.1,312.2,333.88,306.06,12743,403028480.0,8.43,-5.39,-17.8,7.83,SH688131
59,2021-08-31,312.0,316.66,319.8,300.88,6592,206257882.0,6.06,1.43,4.46,4.05,SH688131
60,2021-09-01,319.0,334.33,339.86,309.01,8840,288889408.0,9.74,5.58,17.67,5.43,SH688131
61,2021-09-02,332.95,324.6,336.89,318.09,3270,107000925.0,5.62,-2.91,-9.73,2.01,SH688131
62,2021-09-03,325.0,321.1,329.98,309.41,3614,116027729.0,6.34,-1.08,-3.5,2.22,SH688131
63,2021-09-06,319.0,357.5,362.57,313.0,9781,339907888.0,15.44,11.34,36.4,6.01,SH688131
64,2021-09-07,357.25,351.0,364.17,349.01,5034,179682587.0,4.24,-1.82,-6.5,3.09,SH688131
65,2021-09-08,352.92,343.3,358.16,338.8,3128,107804484.0,5.52,-2.19,-7.7,1.92,SH688131
66,2021-09-09,345.2,352.38,360.44,340.64,4973,175068002.0,5.77,2.64,9.08,3.05,SH688131
67,2021-09-10,345.61,354.57,358.0,344.51,3741,131428910.0,3.83,0.62,2.19,2.3,SH688131
68,2021-09-13,354.33,349.09,363.5,347.0,3094,109722066.0,4.65,-1.55,-5.48,1.9,SH688131
69,2021-09-14,348.1,364.2,369.97,348.1,4465,162660261.0,6.26,4.33,15.11,2.74,SH688131
70,2021-09-15,363.83,392.9,398.95,358.11,8050,309994160.0,11.21,7.88,28.7,4.94,SH688131
