,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2016-12-02,12.41,14.89,14.89,12.41,26,38466.0,23.98,44.0,4.55,0.01,SH603559
1,2016-12-05,16.38,16.38,16.38,16.38,41,67158.0,0.0,10.01,1.49,0.02,SH603559
2,2016-12-06,18.02,18.02,18.02,18.02,16,28832.0,0.0,10.01,1.64,0.01,SH603559
3,2016-12-07,19.82,19.82,19.82,19.82,44,87208.0,0.0,9.99,1.8,0.02,SH603559
4,2016-12-08,21.8,21.8,21.8,21.8,117,255234.0,0.0,9.99,1.98,0.05,SH603559
5,2016-12-09,23.98,23.98,23.98,23.98,44,105488.0,0.0,10.0,2.18,0.02,SH603559
6,2016-12-12,26.38,26.38,26.38,26.38,121,319726.0,0.0,10.01,2.4,0.06,SH603559
7,2016-12-13,29.02,29.02,29.02,29.02,94,274210.0,0.0,10.01,2.64,0.04,SH603559
8,2016-12-14,31.92,31.92,31.92,31.92,161,513912.0,0.0,9.99,2.9,0.07,SH603559
9,2016-12-15,35.11,35.11,35.11,35.11,198,696898.0,0.0,9.99,3.19,0.09,SH603559
10,2016-12-16,38.62,38.62,38.62,38.62,229,886097.0,0.0,10.0,3.51,0.1,SH603559
11,2016-12-19,42.48,42.48,42.48,42.48,426,1809308.0,0.0,9.99,3.86,0.19,SH603559
12,2016-12-20,46.73,46.73,46.73,46.73,1092,5103570.0,0.0,10.0,4.25,0.5,SH603559
13,2016-12-21,51.4,51.4,51.4,51.4,1344,6906258.0,0.0,9.99,4.67,0.61,SH603559
14,2016-12-22,56.54,56.54,56.54,56.54,996,5633646.0,0.0,10.0,5.14,0.45,SH603559
15,2016-12-23,62.19,62.19,62.19,62.19,2118,13169043.0,0.0,9.99,5.65,0.96,SH603559
16,2016-12-26,55.98,56.46,60.98,55.97,104739,591981408.0,8.06,-9.21,-5.73,47.61,SH603559
17,2016-12-27,55.98,57.06,57.87,54.1,98274,552681920.0,6.68,1.06,0.6,44.67,SH603559
18,2016-12-28,56.1,53.54,56.5,53.08,53835,294045584.0,5.99,-6.17,-3.52,24.47,SH603559
19,2016-12-29,52.84,53.17,54.68,51.28,36127,192478046.0,6.35,-0.69,-0.37,16.42,SH603559
20,2016-12-30,52.51,53.89,54.77,52.51,29564,159779313.0,4.25,1.35,0.72,13.44,SH603559
21,2017-01-03,53.74,54.83,54.87,52.72,33159,179438006.0,3.99,1.74,0.94,15.07,SH603559
22,2017-01-04,54.69,54.13,55.58,53.3,21638,117706943.0,4.16,-1.28,-0.7,9.84,SH603559
23,2017-01-05,53.71,54.55,55.47,53.71,21585,118230117.0,3.25,0.78,0.42,9.81,SH603559
24,2017-01-06,54.45,53.82,57.39,52.3,82049,455143328.0,9.33,-1.34,-0.73,37.3,SH603559
25,2017-01-09,51.0,57.16,58.68,50.35,98362,546493504.0,15.48,6.21,3.34,44.71,SH603559
26,2017-01-10,57.48,57.81,59.59,56.35,102864,592174960.0,5.67,1.14,0.65,46.76,SH603559
27,2017-01-11,56.5,61.85,63.49,55.6,104992,625996240.0,13.65,6.99,4.04,47.72,SH603559
28,2017-01-12,61.4,55.67,67.3,55.67,107429,650038240.0,18.8,-9.99,-6.18,48.83,SH603559
29,2017-01-13,51.15,51.88,54.27,50.1,73705,378388864.0,7.49,-6.81,-3.79,33.5,SH603559
30,2017-01-16,50.8,53.53,54.28,48.2,56335,294537536.0,11.72,3.18,1.65,25.61,SH603559
31,2017-01-17,52.1,54.7,54.99,52.1,30995,167595022.0,5.4,2.19,1.17,14.09,SH603559
32,2017-01-18,54.1,57.61,58.9,52.97,41935,236197961.0,10.84,5.32,2.91,19.06,SH603559
33,2017-01-19,56.49,56.6,58.5,55.91,38684,222207422.0,4.5,-1.75,-1.01,17.58,SH603559
34,2017-01-20,55.99,56.07,57.49,55.35,28443,160581880.0,3.78,-0.94,-0.53,12.93,SH603559
35,2017-01-23,56.0,54.77,56.07,54.1,21380,117817170.0,3.51,-2.32,-1.3,9.72,SH603559
